Home Ownership;Annual Income;Years in current job;Tax Liens;Number of Open Accounts;Years of Credit History;Maximum Open Credit;Number of Credit Problems;Months since last delinquent;Bankruptcies;Purpose;Term;Current Loan Amount;Current Credit Balance;Monthly Debt;Credit Score;Credit Default
Home Mortgage;-0.42431180725749673;6 years;-0.11095342154390785;10.0;14.8;380248.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;99999999.0;139897.0;-0.5111914900356479;-0.23492417639290067;0
Home Mortgage;1.3332338052864072;2 years;-0.11095342154390785;14.0;17.7;1467620.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;648648.0;996246.0;2.0688083939800217;-0.2474394733894602;0
Home Mortgage;0.8038634872833053;4 years;-0.11095342154390785;9.0;20.5;847990.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;545336.0;186751.0;-0.5115268925360886;-0.21962770228599457;0
Home Mortgage;-0.10919548173746023;10+ years;-0.11095342154390785;15.0;13.2;697004.0;-0.3409788778582933;1.7528794119263356;0.0;debt consolidation;Long Term;221364.0;164331.0;-0.45895255059199475;-0.2307524107273808;0
Home Mortgage;-0.17744139191781555;3 years;-0.11095342154390785;15.0;22.4;1392116.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;497992.0;660041.0;0.3617773679866193;-0.22588535078427432;0
Have Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;33.6;651794.0;-0.3409788778582933;-1.3757401888609921;0.0;take a trip;Short Term;108218.0;401356.0;-0.24521730718610107;-0.23144770500496747;0
Rent;-0.7556735720294427;< 1 year;-0.11095342154390785;12.0;14.3;516692.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;133056.0;319504.0;-0.6248929376850758;-0.2251900565066877;0
Home Mortgage;0.35534373248136014;10+ years;-0.11095342154390785;8.0;18.0;909018.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Long Term;434324.0;372115.0;-0.9898947087897659;-0.2286665278946209;1
Home Mortgage;0.7316252666840108;10+ years;-0.11095342154390785;17.0;21.7;4477858.0;-0.3409788778582933;-2.1919018238489905;0.0;debt consolidation;Short Term;326348.0;1009356.0;-0.15709030019528342;-0.2578688875532598;0
Home Mortgage;-1.0056574873184851;10+ years;-0.11095342154390785;14.0;19.1;349844.0;1.6647792271904904;-1.3757401888609921;1.0;debt consolidation;Long Term;326700.0;58007.0;-0.27783520035396797;-0.2752512444929258;1
Rent;-0.20734605675401982;9 years;-0.11095342154390785;11.0;14.1;296692.0;-0.3409788778582933;2.7730814556613335;0.0;take a trip;Short Term;110792.0;187321.0;0.1383154520679427;-0.23144770500496747;0
Rent;-0.13950188850261433;10+ years;-0.11095342154390785;7.0;18.8;385242.0;-0.3409788778582933;-1.1036863105316592;0.0;other;Long Term;78628.0;159695.0;-0.0287988437766811;-0.2370100592256606;1
Home Mortgage;3.1303509978318713;10+ years;-0.11095342154390785;6.0;23.0;935814.0;-0.3409788778582933;-1.9878614151019909;0.0;debt consolidation;Short Term;137566.0;661922.0;0.4467180512232494;-0.23631476494807396;1
Rent;0.4717986741356971;3 years;-0.11095342154390785;5.0;12.9;445984.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;151514.0;223782.0;-0.9161900093179022;-0.21962770228599457;0
Home Mortgage;-0.20734605675401982;4 years;-0.11095342154390785;10.0;15.5;209220.0;-0.3409788778582933;-1.7158075367726582;0.0;debt consolidation;Short Term;337502.0;103360.0;0.012204111902205522;-0.23144770500496747;0
Rent;-0.4709389798862384;10+ years;-0.11095342154390785;12.0;21.2;196460.0;-0.3409788778582933;0.1205561419503385;0.0;debt consolidation;Short Term;128370.0;88236.0;-0.6554984158502979;-0.2356194706704873;1
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;19.2;359084.0;-0.3409788778582933;2.6370545164966672;0.0;debt consolidation;Short Term;328482.0;142329.0;0.7109313709454821;-0.23144770500496747;0
Rent;-0.9504681898289999;8 years;-0.11095342154390785;11.0;27.3;235620.0;3.6705373322392743;-0.08348426679666114;2.0;debt consolidation;Short Term;116226.0;105811.0;-0.5658620976074967;-0.23144770500496747;0
Own Home;-0.20734605675401982;10+ years;-0.11095342154390785;6.0;20.4;249392.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;331056.0;152285.0;-0.6702561258696926;-0.23144770500496747;1
Rent;-0.20734605675401982;;-0.11095342154390785;16.0;20.7;612216.0;-0.3409788778582933;0.596650429026671;0.0;debt consolidation;Long Term;412852.0;378062.0;0.6285062064621578;-0.23144770500496747;1
Home Mortgage;0.27645166118383385;4 years;-0.11095342154390785;14.0;15.7;539220.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;325028.0;321784.0;-0.07743220634059571;-0.21962770228599457;0
Home Mortgage;-0.825501341055038;;-0.11095342154390785;11.0;20.1;414502.0;1.6647792271904904;2.3650006381673343;1.0;debt consolidation;Short Term;99999999.0;156427.0;-1.2076547822009491;-0.22658064506186099;0
Rent;0.3323691159195407;1 year;-0.11095342154390785;6.0;9.7;448954.0;-0.3409788778582933;0.39261002027967135;0.0;other;Short Term;99999999.0;94221.0;-0.5693838238621249;-0.21962770228599457;0
Home Mortgage;1.7859969592128853;10+ years;-0.11095342154390785;17.0;7.8;1387606.0;-0.3409788778582933;-1.3757401888609921;0.0;debt consolidation;Short Term;99999999.0;293607.0;0.07282811385687839;-0.22727593933944762;0
Home Mortgage;-1.2292268707790752;9 years;-0.11095342154390785;16.0;16.5;561462.0;-0.3409788778582933;-0.8316324322023264;0.0;debt consolidation;Short Term;143792.0;207537.0;-0.7322217378261288;-0.2523065333325667;1
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;12.0;16.8;362032.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;430980.0;229482.0;-0.21134165464158125;-0.23144770500496747;0
Home Mortgage;0.15193677207994052;4 years;-0.11095342154390785;7.0;16.0;1286186.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Short Term;99999999.0;242155.0;-1.2880675316816286;-0.22101829084116786;0
Home Mortgage;-0.39443225129185183;10+ years;-0.11095342154390785;19.0;20.8;957550.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;345884.0;619419.0;-0.0217553912674245;4.224693320047813;1
Rent;-0.7604944751768409;9 years;-0.11095342154390785;7.0;14.5;329890.0;-0.3409788778582933;-0.08348426679666114;0.0;buy a car;Short Term;325578.0;207138.0;-0.45115444245674635;4.454140431651405;1
Rent;-0.20734605675401982;3 years;-0.11095342154390785;12.0;13.8;271700.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;307230.0;99484.0;-1.2460583685014195;-0.23144770500496747;0
Home Mortgage;-0.5377285755741505;10+ years;-0.11095342154390785;10.0;33.7;763906.0;-0.3409788778582933;-1.5117671280256586;0.0;debt consolidation;Short Term;212674.0;502075.0;-0.3292356335465191;-0.22240887939634113;0
Home Mortgage;0.87688008286994;10+ years;-0.11095342154390785;4.0;14.2;730466.0;-0.3409788778582933;0.5286369594443378;0.0;debt consolidation;Short Term;614086.0;383553.0;-0.9561867574954664;-0.22727593933944762;0
Rent;1.449111242917879;3 years;3.5711291518158657;2.0;23.0;754160.0;1.6647792271904904;-0.08348426679666114;0.0;debt consolidation;Short Term;232958.0;120498.0;-1.2243410565978783;-0.21893240800840794;0
Rent;-0.5599248171486296;< 1 year;-0.11095342154390785;5.0;16.0;131230.0;-0.3409788778582933;1.4808255335970026;0.0;debt consolidation;Long Term;266904.0;88407.0;-0.9012645980482871;-0.2801183044360323;1
Home Mortgage;-0.20734605675401982;4 years;-0.11095342154390785;10.0;20.2;1417042.0;-0.3409788778582933;-1.1036863105316592;0.0;debt consolidation;Short Term;440308.0;671878.0;1.3019105767221546;-0.23144770500496747;0
Rent;-0.7519574591866566;2 years;-0.11095342154390785;5.0;16.7;525778.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Long Term;99999999.0;53580.0;-1.3945578255715796;-0.22588535078427432;0
Rent;-0.8508613003199972;< 1 year;-0.11095342154390785;8.0;18.8;261602.0;-0.3409788778582933;2.296987168585001;0.0;debt consolidation;Short Term;169070.0;127870.0;-1.1504686558757944;-0.22379946795151442;0
Home Mortgage;1.0655481362530121;< 1 year;-0.11095342154390785;15.0;31.7;4191176.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;269258.0;3547262.0;0.20698911403319453;-0.23353358783772737;0
Rent;-0.7793763458374837;4 years;-0.11095342154390785;11.0;14.3;546920.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;403845.0;-0.2610650753319284;-0.24326770772394035;0
Home Mortgage;2.080097160074733;10+ years;-0.11095342154390785;15.0;16.6;667480.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;783332.0;328016.0;3.8937333988783625;-0.24674417911187357;0
Home Mortgage;0.8273151723857527;4 years;-0.11095342154390785;7.0;18.6;601766.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Short Term;327888.0;220875.0;-0.3671361160963284;-0.22797123361703425;0
Home Mortgage;4.30245818441361;4 years;-0.11095342154390785;18.0;25.5;1553530.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;99999999.0;633289.0;6.402795654050805;-0.23422888211531404;0
Home Mortgage;0.6389735343199523;5 years;-0.11095342154390785;7.0;23.3;522104.0;1.6647792271904904;1.8889063510910018;1.0;debt consolidation;Long Term;436524.0;257013.0;0.13269746018555947;-0.24118182489118042;0
Home Mortgage;1.393193788182172;2 years;-0.11095342154390785;23.0;17.8;1267530.0;-0.3409788778582933;0.2565830811150049;0.0;debt consolidation;Short Term;99999999.0;839629.0;1.7398623916727167;-0.22310417367392776;0
Home Mortgage;1.3333342407686448;;-0.11095342154390785;13.0;31.4;2170894.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;465234.0;628083.0;0.9924179194404154;-0.21823711373082127;0
Home Mortgage;-0.8728315620594419;10+ years;-0.11095342154390785;11.0;21.1;393162.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;99999999.0;117477.0;-1.0618385451343155;-0.22449476222910106;0
Rent;-0.6301794369737341;10+ years;-0.11095342154390785;10.0;17.9;274934.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;151184.0;163362.0;-0.42708931305011966;-0.2404865306135938;1
Rent;-0.1691052468921062;3 years;-0.11095342154390785;17.0;12.0;671176.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;290686.0;213902.0;-0.05487638818595255;-0.21962770228599457;0
Rent;0.23333973043340336;10+ years;-0.11095342154390785;8.0;14.7;372196.0;-0.3409788778582933;-1.7158075367726582;0.0;debt consolidation;Long Term;535084.0;132430.0;0.8360365036098969;-0.26829830171705943;0
Own Home;-0.8151062686434607;1 year;-0.11095342154390785;16.0;19.4;559020.0;-0.3409788778582933;-0.8316324322023264;0.0;debt consolidation;Short Term;326524.0;438862.0;0.2218306746776995;-0.24674417911187357;1
Home Mortgage;-0.057923168055235966;5 years;-0.11095342154390785;9.0;20.5;552662.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;541530.0;368486.0;0.6491334602392664;-0.27038418454981933;0
Own Home;-0.6500154447156329;10+ years;-0.11095342154390785;7.0;9.5;237138.0;-0.3409788778582933;1.7528794119263356;0.0;debt consolidation;Short Term;61402.0;58159.0;-1.2764961454164212;-0.2759465387705125;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;16.0;24.5;824428.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;264264.0;317566.0;0.6395744889767039;-0.23144770500496747;0
Rent;-0.8304728974257924;7 years;-0.11095342154390785;7.0;7.8;652762.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;87406.0;187169.0;-0.7079050565441714;-0.2404865306135938;0
Home Mortgage;-0.3045424946893235;;-0.11095342154390785;9.0;39.3;611754.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;134420.0;230356.0;-0.05152236318154465;-0.22310417367392776;0
Home Mortgage;1.3627367281936618;10+ years;-0.11095342154390785;11.0;34.0;465124.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;523886.0;272745.0;1.1482962315202727;-0.25300182761015333;0
Home Mortgage;-0.20734605675401982;3 years;-0.11095342154390785;17.0;20.6;1824306.0;-0.3409788778582933;0.936717776938337;0.0;debt consolidation;Long Term;626538.0;967385.0;3.790094026242158;-0.23144770500496747;0
Rent;-0.9623446856035798;2 years;-0.11095342154390785;12.0;4.8;943360.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;144958.0;97774.0;-1.2790955147948375;-0.22727593933944762;0
Own Home;-0.20734605675401982;< 1 year;-0.11095342154390785;9.0;9.1;101442.0;-0.3409788778582933;-2.055874884684324;0.0;buy a car;Short Term;40546.0;51585.0;-1.1539065315053123;-0.23144770500496747;1
Home Mortgage;0.5888813375540183;10+ years;-0.11095342154390785;19.0;10.1;1115114.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;264572.0;471903.0;0.5060842938012693;-0.22449476222910106;0
Home Mortgage;0.9061319170716008;10+ years;3.5711291518158657;7.0;23.4;180488.0;1.6647792271904904;0.4606234898620045;0.0;home improvements;Short Term;646800.0;13870.0;-0.0462397737996022;-0.22310417367392776;0
Rent;7.832293689824301e-05;< 1 year;-0.11095342154390785;16.0;9.9;980342.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;438460.0;536788.0;0.5480096063563682;-0.2912430128774186;0
Home Mortgage;-0.20734605675401982;3 years;-0.11095342154390785;24.0;20.5;2940916.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;260414.0;985473.0;1.8284086517890854;-0.23144770500496747;0
Home Mortgage;1.7599841693133826;7 years;-0.11095342154390785;16.0;32.0;1630618.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;615318.0;1080131.0;2.029063197677788;-0.2203229965635812;1
Rent;0.7110108839547719;10+ years;3.5711291518158657;17.0;17.9;948420.0;3.6705373322392743;-0.08348426679666114;1.0;debt consolidation;Long Term;653796.0;674937.0;2.057823962090586;-0.2648218303291262;1
Rent;0.7034028961752841;7 years;-0.11095342154390785;24.0;19.7;707630.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;322630.0;400900.0;0.6838476190348882;-0.22379946795151442;0
Rent;-1.1171408726020677;5 years;-0.11095342154390785;23.0;10.5;450626.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;114488.0;101574.0;-0.6301755270670182;-0.25508771044291323;1
Rent;-0.5229394508146843;1 year;-0.11095342154390785;17.0;14.5;868538.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;182267.0;-0.04171184004365153;-0.21962770228599457;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;21.0;29.4;1714966.0;-0.3409788778582933;-1.9878614151019909;0.0;debt consolidation;Short Term;695068.0;503576.0;4.147968494212481;-0.23144770500496747;1
Rent;0.12188145402038009;10+ years;-0.11095342154390785;19.0;30.0;611798.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;562100.0;284791.0;0.35615937610423604;-0.22797123361703425;1
Home Mortgage;-0.20734605675401982;1 year;-0.11095342154390785;19.0;19.9;809446.0;-0.3409788778582933;-1.1036863105316592;0.0;debt consolidation;Long Term;602624.0;353723.0;1.2021283328410195;-0.23144770500496747;1
Rent;-0.6741450693231831;7 years;-0.11095342154390785;3.0;8.8;0.0;-0.3409788778582933;-0.08348426679666114;0.0;small business;Short Term;218042.0;0.0;-1.0447330176118352;-0.22658064506186099;0
Home Mortgage;-0.13694078370555907;4 years;-0.11095342154390785;9.0;10.6;283096.0;-0.3409788778582933;-0.49156508429066037;0.0;medical bills;Short Term;261140.0;95342.0;-0.22106832715436417;-0.23353358783772737;1
Rent;1.2857780399292065;10+ years;-0.11095342154390785;11.0;13.3;840048.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;332640.0;587651.0;0.017235149408817377;4.384611003892741;1
Home Mortgage;0.5454681003568753;4 years;-0.11095342154390785;12.0;26.0;402556.0;-0.3409788778582933;2.909108394826;0.0;debt consolidation;Short Term;61248.0;233966.0;1.4761521757011453;-0.2251900565066877;0
Home Mortgage;0.02154640726515571;8 years;-0.11095342154390785;12.0;20.9;700942.0;-0.3409788778582933;-0.21951120596132756;0.0;debt consolidation;Short Term;215754.0;494589.0;0.2923490503953757;-0.2307524107273808;0
Home Mortgage;-0.20734605675401982;6 years;-0.11095342154390785;7.0;15.0;402886.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;178002.0;265506.0;-0.058649666315911446;-0.23144770500496747;0
Rent;0.9218249611712043;4 years;-0.11095342154390785;10.0;26.8;229746.0;1.6647792271904904;0.6646638986090042;1.0;debt consolidation;Short Term;350240.0;136705.0;-0.7795134903882801;-0.23005711644979418;0
Rent;-0.32746689351002417;< 1 year;-0.11095342154390785;10.0;15.4;271832.0;-0.3409788778582933;-1.4437536584433253;0.0;debt consolidation;Long Term;377652.0;170677.0;-1.1502171040004636;-0.23492417639290067;0
Rent;-0.9092143154999625;2 years;-0.11095342154390785;12.0;10.8;362406.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;268334.0;231610.0;-0.5916042395163273;-0.2217135851187545;0
Home Mortgage;-0.20734605675401982;5 years;-0.11095342154390785;8.0;25.7;896456.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;262768.0;194332.0;-0.98737919003646;-0.23144770500496747;0
Home Mortgage;-0.02759165241952249;2 years;-0.11095342154390785;12.0;40.3;607684.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;124652.0;455544.0;0.6426769621057812;-0.2203229965635812;1
Rent;-0.2578148865783444;6 years;-0.11095342154390785;16.0;14.4;635052.0;-0.3409788778582933;-1.7158075367726582;0.0;debt consolidation;Long Term;99999999.0;329631.0;1.0072594800849204;-0.23840064778083386;0
Home Mortgage;-0.5388082570082032;10+ years;-0.11095342154390785;9.0;15.8;313478.0;-0.3409788778582933;0.2565830811150049;0.0;debt consolidation;Short Term;221342.0;137807.0;-0.49702073439202443;-0.21754181945323464;0
Home Mortgage;1.7975972574113122;10+ years;-0.11095342154390785;12.0;31.0;1353286.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;178809.0;1.4517516437940778;-0.22240887939634113;0
Own Home;-0.8532466430231369;10+ years;-0.11095342154390785;12.0;22.4;359876.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;112420.0;299307.0;0.08850818075248533;-0.24883006194463347;0
Home Mortgage;1.5606699548131395;1 year;-0.11095342154390785;11.0;21.4;1589148.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;454542.0;639559.0;1.0911939558202282;-0.21962770228599457;1
Rent;-0.20734605675401982;2 years;-0.11095342154390785;18.0;17.3;1540198.0;-0.3409788778582933;0.6646638986090042;0.0;debt consolidation;Short Term;218988.0;95779.0;-0.22408694965833129;-0.23144770500496747;0
